,id,hint,sim_score
459,459,Sorry babe.,0.6424224254929828
460,460,Okay. See you in the morning... you know you ought to get some rest...,0.6423287187300812
461,461,So mentally ill?,0.6423149949864898
462,462,Good morning Mr. Dickson. My wife is much better this morning.,0.6421085322096082
463,463,Stay cool.,0.6420479251349537
464,464,I'm hungry.,0.6419279469554587
465,465,I haven't slept much either. Since Kristen...,0.6419012160733256
466,466,I'm okay. It's going well!,0.6417721022332058
467,467,You're just tired. Don't think I haven't noticed your not sleeping. That has to stop honey.,0.6415695989604023
468,468,Hello darling.,0.6382234672065804
469,469,Aren't you tired?,0.637749747256064
470,470,I'm okay.,0.6376830528957921
471,471,I have bad fancies. I don't sleep well anymore. Then I drink too much and think stupid things.,0.6375430310198452
472,472,Three more hours...,0.6371832178867308
473,473,I have to be home in twenty minutes.,0.6369352414052584
474,474,At my flat. I'm off at midnight and...,0.636527532142228
475,475,Good morning. How's it going?,0.6360061216259313
476,476,If I go home I won't be able to fall asleep anyway.,0.6359384127650745
477,477,Good morning Mrs. Pembroke.,0.6355176797985695
478,478,Good morning Mr. Dickson.,0.6348631829812174
479,479,Good morning Mr. Dickson.,0.6348631829812174
480,480,Listen at least it's warm in here.,0.6338549716826085
481,481,Okay. She's fine.,0.6330725750093764
482,482,Do you have bad dreams too?,0.6328551384512932
483,483,Oh Jack I'm so warm. I'm burning up.,0.6325773734309478
484,484,Yeah go home. Get some sleep. You do sleep don't you?,0.6317295386077596
485,485,Happy now?,0.631112045832837
486,486,Waking up at the zoo that's not so insane. Having no clothes on? That's insane. What did I do last night Alex?,0.6310082909755849
487,487,Yeah I've been busy.,0.6303784639126752
488,488,So do you...been a long day.,0.6301491865407699
489,489,She must've fallen asleep at the table...,0.6299090527913768
490,490,Do you want to rest a bit?,0.6297821470925454
491,491,Sounds good pops.,0.6297008904783307
492,492,Hey bud...I'm waiting all day here.,0.6291969547266073
493,493,This time with me!,0.6286803324419722
494,494,Alright.,0.6285416993923129
495,495,Alright.,0.6285416993923129
496,496,Alright.,0.6285416993923129
497,497,Alright.,0.6285416993923129
498,498,Nice doggie. Good boy.,0.6279400605393172
499,499,I missed you.,0.6276551098782468
500,500,Let's watch a movie and entertain ourselves,1.0000000000000004
501,501,Tonight. Let's get together.,0.7526816674031576
502,502,Listen it isn't so terribly important. We can go to the theatre any time.,0.7392886965254024
503,503,Let's relax tonight just the two of us. I'll make a quiet Italian dinner just the way you like it with spaghetti.,0.7354960699441097
504,504,And isn't there a movie in the works about you?,0.7316871949272669
505,505,Now let's have a drink.,0.722721330950726
506,506,I want to keep watching the movie,0.7121069130999582
507,507,Well there's the thing; you're not gonna know anything about what I'm doing but you can make some money.,0.7094346526928476
508,508,Yeah. I got an idea. Come on let's get to a telephone.,0.7077841526893177
509,509,Daddy I want to discuss the prom with you. It's tomorrow night --,0.7074181624202192
510,510,I'm here for movies.,0.7061988098743686
511,511,We should talk.,0.704513748637145
512,512,Come on up for just a few minutes. We'll have just one drink then we'll go.,0.7026233682082669
513,513,Look you'll be back in town tomorrow night. We'll have dinner -- talk it over.,0.7010034072615595
514,514,Now what do you want to talk about?,0.7002689839948398
515,515,Listen what are you doing tonight?,0.7001022256829016
516,516,Well maybe we shouldn't go out to dinner. I don't want to ruin your willpower.,0.7000863663585268
517,517,Yeah I'm hungry too. I know of a place. Let's go eat.,0.6994944483059018
518,518,Calm down. Let's do it anyway,0.6991769189036487
519,519,Outstanding. Then all we need's a deck of cards. All right let's move like we got a purpose.,0.6962753607923085
520,520,Leeloo! Listen to me! I'll take you on a vacation afterwards! A real vacation this time for as long as you want. Come on! You can do it!,0.6952007471286272
521,521,I don't even watch TV.,0.6951944707823349
522,522,Don't you forget that I'm still the head man around here too. Now we'll get the tickets changed for tomorrow night. You and I are going out together. How's that?,0.6931720302762803
523,523,You wanna go out with him?,0.6920318816243927
524,524,Think about this. If we just come up with a story and stick to it we should be all right.,0.6918652260520228
525,525,Let's get him in here.,0.6917286213647644
526,526,You two want to do anything tomorrow and need a third party give me a call okay? I'm off.,0.6905270939707816
527,527,David perhaps you'd like to watch the telly while I take a shower.,0.6884736072694038
528,528,Let's just keep walking.,0.6881342784463099
529,529,I want you to meet some people.,0.6880571332921921
530,530,Come to 45 Broadway. Don't bring the Police. Come alone or you'll be in my next film.,0.6875422843270621
531,531,If you really want to do something for me you can stop making this scene right now.,0.6863351851224405
532,532,We want to talk to you.,0.6863077995950219
533,533,Movies...to be in the movies or to see movies?,0.6862861061342492
534,534,If you don't want my film - I'll call another show. And they will show it.,0.6862423180415989
535,535,Have fun tonight?,0.686082094426424
536,536,Try Cates. And let's talk in private okay?,0.6857807780514292
537,537,It's funny - now that I'm here I don't know just how to go about it. You see I kind of expected to find you here alone.,0.6856649079918667
538,538,Oh I don't know. No we'll go anywhere you want.,0.685197541347003
539,539,Could we go upstairs and talk? It's so loud down here.,0.6849177202645135
540,540,They're waiting for us...but let's keep this dream stuff between you and me.,0.6842349669982019
541,541,I want to be near you!,0.6841611752915392
542,542,Come with me. And stay in the room.,0.6841607780624185
543,543,Are you coming to my party?,0.6840697845646749
544,544,There's nothin' to talk about.,0.6837559608887972
545,545,Then we'll stay up together.,0.6830767892918289
546,546,We're gonna have to talk...,0.6826929922890765
547,547,We need to talk.,0.6822153595167818
548,548,Will you watch it and see for yourself?,0.6821330779066682
549,549,Yeah whatever. I want you to go out with her.,0.6809652677106538
550,550,Let my daughter go or I'll take you out!,0.679722883863939
551,551,It's okay. I want to talk to you.,0.6792689233671195
552,552,We'll stop for just a moment. Then we'll do the Lacrimosa.,0.6789646908978821
553,553,Are you sure you can't leave that music and come back again? I have other things you might like.,0.678598177902809
554,554,Tea? Who wants tea? Let's go out! This calls for a feast. You don't want tea Papa. Let's go dancing. Papa loves parties don't you?,0.6784441537697806
555,555,I can't talk to anybody right now can't you see I'm busy! I can't talk business. Hang up. Have a drink. Get her a whiskey.,0.6779652542905361
556,556,We're on the move. Let's go. As they walk toward a corridor.,0.6779366460010124
557,557,You want to go outside?,0.677890397422928
558,558,Don't be silly. Can I get you something?,0.6777010455893296
559,559,Oh I thought you might have a date I don't know why I'm bothering to ask but are you going to Bogey Lowenstein's party Saturday night?,0.6776653947697077
560,560,I'll come with you.,0.6765656259678013
561,561,I can watch you Eddie. Maybe I'll learn something.,0.6765270650506219
562,562,No! I won't have you running around in the middle of the night. You're coming home.,0.6761312980359694
563,563,I can't talk right now. We have some things to take care of.,0.6756663269124245
564,564,An American film about the Mafia called 'See You Next Wednesday' and I want to see it badly so you give me no problems and go to sleep.,0.6756628205303876
565,565,Hey that's great you guys got it all wrapped up but you don't mind if we go through the routine? It gives us somethin' to do.,0.6755579556871251
566,566,I just struck it rich... I think we can do a little business. As a matter of fact I think we can have a party.,0.6754650190930865
567,567,Try what other kids did. Keep each other awake. We'll meet at Debbie's tonight. At least if we don't sleep he can't get us.,0.6754456231442939
568,568,I want to go with you!,0.6752589275238564
569,569,You wanna leave man? Let me take care of Ganz all by myself.,0.6748584907509446
570,570,Okay let's go home then.,0.6747283025328116
571,571,We don't have much time. Let's move. I'll explain everything.,0.6746042750732849
572,572,Let's have some fun. Bring in Herr Mozart please. But slowly slowly. I need a minute to practice.,0.6744383823026858
573,573,I've got you. You keep me busy. I figure we'll get over to the hotel... get checked in cleaned up... then I'd like to do something I've been thinking about for a long time.,0.6740918716981291
574,574,Well maybe I'll see you later ...,0.674054127072759
575,575,Okay... then how 'bout we try out some French cuisine. Saturday? Night?,0.6740049202582513
576,576,Oooh. Hardball. That sounds interesting. Are you going to strike me? You could tie me up and then do whatever you want with me... I've got my own ropes.,0.6738863656744618
577,577,I daydream. you have to dream about some place fun. Remember you're in control.,0.6738525430411711
578,578,Would you like to accompany me to dinner?,0.6737936294898814
579,579,Okay stand by in operations. Let's go.,0.6737359578281273
580,580,Sit right there by yourself if you want. Wait for her by yourself. That's fine with me. Just dandy. I'm going downstairs.,0.6735749394882852
581,581,Will you give me a break?,0.6734403894361621
582,582,Listen you're dating Luis he's in Arizona. You're fucking me and we haven't made plans. What could you possibly be up to tonight?,0.67335214980227
583,583,Well we gotta do something!,0.6731931924041062
584,584,Okay let's do it.,0.6726171893412475
585,585,How about his nights? He's too busy running around. Tell him to keep tomorrow night open come in and sign this thing or I'll call this whole deal off.,0.672462424604587
586,586,I'm heading out. How about you?,0.6718859651258446
587,587,Well aren't you going to invite me?,0.6718753389626424
588,588,It's an outcall service run out of an apartment. I don't meet the other girls. Aren't you gonna get undressed?,0.6710137541942206
589,589,Let's get these things lit.,0.6709936985660523
590,590,Let's try a little harder shall we?,0.6709360824031577
591,591,David let's go now.,0.6703268166034478
592,592,Will you be here in about fifteen minutes?,0.6702786020371736
593,593,Oh I really don't have time for a drink. If it's all right I'll just sit for a minute and then I've got to be off.,0.6702389379377629
594,594,You? No you'll be all right so long as you establish an alibi for tonight.,0.6699143809377947
595,595,It's nearly eight. I'm off duty shortly then I'm off to the films with Alex.,0.6697867770704994
596,596,Leave me alone dammit! You people are crazy! I've got to get away from here! I've got to do something!,0.6692640450995305
597,597,We'll talk about that. Four o'clock gives you time to go to bank. Three hundred thousand dollars.,0.6692390786070129
598,598,Listen to me. I don't want sex. Just give me the address and then you go.,0.669061072225209
599,599,Maybe we should all get on it.,0.6690030219158342
600,600,I want to keep watching the movie,1.0000000000000007
601,601,If you really want to do something for me you can stop making this scene right now.,0.7729382979087962
602,602,Give me the film.,0.7671503874042548
603,603,Give me the film.,0.7671503874042548
604,604,I want to go home.,0.7228152796819369
605,605,I want to go home.,0.7228152796819369
606,606,If you don't want my film - I'll call another show. And they will show it.,0.7201978134476756
607,607,I don't know what you're talking about. I just wanna see Ganz nailed.,0.7186179767930705
608,608,I wanted to see you.,0.7171395129415359
609,609,I don't even watch TV.,0.7165323845629102
610,610,Don't want to film this?,0.7161671134523656
611,611,I want to go!,0.7125323671120963
612,612,Let's watch a movie and entertain ourselves,0.7121069130999582
613,613,I want to go with you!,0.7112213394208323
614,614,I want to go home. I don't like it here.,0.709593450414844
615,615,I'm here for movies.,0.7070106618340497
616,616,I look forward to seeing it.,0.7052354049446148
617,617,I don't want to talk about it.,0.704023004713271
618,618,It's nearly eight. I'm off duty shortly then I'm off to the films with Alex.,0.7034725923464901
619,619,I want to talk about the baby.,0.7026118725613433
620,620,I have to return some videotapes.,0.6992463839243076
621,621,I'm not filming. I'm watching Milos die. It's just like a move but realer.,0.698868817879625
622,622,I want to drive awhile.,0.6983126112847362
623,623,Listen it isn't so terribly important. We can go to the theatre any time.,0.6975414670744863
624,624,I want to be near you!,0.6941765675239849
625,625,Listen I want to talk to you about the prom.,0.6933549475976859
626,626,I don't want you to wait for me.,0.6927095453647251
627,627,I can't keep my eyes off you. I would like to catch up with all the moments I didn't spend with you.,0.6920407390782367
628,628,It makes me sad.,0.6906402865889056
629,629,I gotta get out of here.,0.6889701442829939
630,630,An American film about the Mafia called 'See You Next Wednesday' and I want to see it badly so you give me no problems and go to sleep.,0.688598723282003
631,631,It's okay. I want to talk to you.,0.688590175855166
632,632,I want you to meet some people.,0.6882762917770325
633,633,Will you watch it and see for yourself?,0.6864006220210124
634,634,I just need to lie down for awhile,0.6861397167318914
635,635,I want to talk to both you guys about Greta. And...,0.6843440546650212
636,636,I want to know. I want to know exactly what you did to her!,0.6831527606238238
637,637,I'm serious...this - this is a great American film. Full of violence and sex. And I want my credit.,0.6809892705983107
638,638,I don't want to live anymore.,0.6801055416106054
639,639,I get the picture.,0.6793847216424697
640,640,He has the camera! He took the movie!,0.6790580783538918
641,641,What do you want to know? You saw it you saw the loop...,0.6783228334456481
642,642,Let me get a shot of it.,0.6782542337609057
643,643,I can't go back to sleep again.,0.6782277210895208
644,644,He'll tell me when he gets home.,0.6775127719788624
645,645,I want to go back to Vienna.,0.6768947941002933
646,646,I just don't want to go over it any more.,0.676644557278967
647,647,Do you want to talk about it.,0.6754745458741684
648,648,I want to pick up my car.,0.6753854620150248
649,649,I've got to write some of this down.,0.6751279411325508
650,650,God you're just like him! Just keep me locked away in the dark so I can't experience anything for myself,0.6749336205981148
651,651,I hate him.,0.6741979134105107
652,652,After I get outta this cop...I'm gonna live forever...,0.673111483691612
653,653,Now that you know him maybe you can get extra work in the next movie they make about him.,0.6729903978721438
654,654,Goodbye Ted. I don't want to hurt you.,0.6728302159025453
655,655,Just get back here!,0.6725239665685514
656,656,I told you I need to work in peace. Remember? I need to concentrate.,0.6724861838305959
657,657,We want to talk to you.,0.6724695622681812
658,658,Tell them to go away. I don't want to see anybody.,0.6720028071125608
659,659,I told you not to read all that crap!,0.670538704942313
660,660,Your Grace I've got something to tell you. I want to complain about this man.,0.6703940104109565
661,661,I tell you I saw them!,0.6698488561335404
662,662,Just tell me about the money.,0.6698335710850594
663,663,Doing your fucking job. I know. I watch television too.,0.6694117602758963
664,664,I have to get in there. I have to stop this flight.,0.6690929956982883
665,665,Can we see the scene with the music back please?,0.6689051844848799
666,666,Yeah yeah. I saw the commercial.,0.6687759512607264
667,667,It's too late Ted. When I get back to Chicago I'm going to start my life all over again. I'm sorry.,0.6684511166089315
668,668,Beatrix I want to ask you something.,0.6679229866515844
669,669,I don't want to.,0.6672976457738892
670,670,I don't want to.,0.6672976457738892
671,671,It's funny - now that I'm here I don't know just how to go about it. You see I kind of expected to find you here alone.,0.6671988254337095
672,672,You might wanna think about it,0.6670547892171453
673,673,I could tell you were sad. I just wanted to see if you were all right.,0.6664850735221569
674,674,I want to know why .,0.666213229399185
675,675,Your opinion. You see they going to make a movie about me too Eddie. And write books.,0.6661750425085989
676,676,I have to see Bud Kruger.,0.666034838066659
677,677,I can help you man but you gotta get me out. I got to be on the street. Get me outta here.,0.665983326708926
678,678,I can't listen to this.,0.6659375820041976
679,679,Just let me tell you how it begins.,0.6659183154521181
680,680,Elaine I've got to talk to you.,0.6657784859954771
681,681,Forget it. I was reading.,0.665683581710118
682,682,Nothing does. Still. I want him to like me.,0.6656271376815374
683,683,So tabloids don't have to do re enactments. They going to have real movie this time.,0.6653644189500952
684,684,Then I love it.,0.665358184579062
685,685,I want to hear everything he said.,0.6650530375583349
686,686,I can watch you Eddie. Maybe I'll learn something.,0.6650298474505906
687,687,Go to the prom with me,0.6646103489595402
688,688,Not now Hal I'd like to talk to you about something.,0.6642999066843142
689,689,Daddy I want to discuss the prom with you. It's tomorrow night --,0.6642046804344056
690,690,I'm goin to do this myself Hal. Let me have the control please.,0.6639774695633839
691,691,Elaine when are you going to realize Simon Kurtz put me in here to get me out of the way.,0.6638820163670797
692,692,I can't wait.,0.6638064514969914
693,693,Now David I want you to prepare yourself; your friend is dead.,0.6636379922262803
694,694,I - I don't think you have Herr Director. Not yet. I mean it's quite n - Of course I'll show it to you immediately.,0.6634950019852683
695,695,I've just started it. My friend gave it to me.,0.6634378687169844
696,696,No I didn't see anybody I know. No I don't want to go to school here tomorrow. I want to go home.,0.6634096080246064
697,697,Movies...to be in the movies or to see movies?,0.6633301191884247
698,698,Yeah whatever. I want you to go out with her.,0.6631988540745856
699,699,I'm trying to figure that out myself. I have to see Machine without his mask.,0.663160351199627
700,700,I want some caffeine in my blood,1.0000000000000004
701,701,I don't drink coffee.,0.7712568758844931
702,702,You know Courtney you should take some more lithium. Or have a Diet Coke. Some caffeine might get you out of this slump.,0.7496894018473675
703,703,Would either of you like another cup of coffee?,0.7234392620405542
704,704,Do you have coffee?,0.7179456312748739
705,705,Why don't I go make some coffee. There's a lot to tell.,0.7158083365159755
706,706,Tell you something else. I can't drink that good neither. I'm going to go outside and throw up.,0.7106145931942667
707,707,We've got spirits and beer. If it's something hot you want you can have tea.,0.7052878267010295
708,708,I have bad fancies. I don't sleep well anymore. Then I drink too much and think stupid things.,0.7010638506971372
709,709,Pass me some whisky.,0.6978512205173789
710,710,You give me ulcers.,0.6964810834751227
711,711,Coffee for me I gotta slow down.,0.6942457120028909
712,712,I'd like some tea please.,0.6938268975231301
713,713,I've been ordered into bed. The doctor says I've gotten the flu or some other wretched ailment.,0.6928582930779411
714,714,I've left those pills for you.,0.6922155505035003
715,715,Would you like a Coke or something?,0.6917197427238118
716,716,No thanks. I don't drink.,0.690235971139658
717,717,Why don't we get a bottle of sherry to sip while we talk?,0.6890973677766586
718,718,Perhaps a little refreshment first? A little coffee or a little chocolate?,0.6874257632000051
719,719,Been putting my files into it. You take sugar and milk?,0.6869418134138973
720,720,Tea would be nice.,0.6850267913817092
721,721,Looking for some foreign compound in the blood of that alien you dropped the other day.,0.6796843787256504
722,722,Wanna grab a strong blend coffee at Starbucks?,0.6795277559689273
723,723,Now let's have a drink.,0.6771400881034162
724,724,They still have to give 'em refreshments laced with mind-altering drugs.,0.6757257743813306
725,725,Then you have some hot tea?,0.6749868717192897
726,726,Leave the pills. I'll take them later.,0.6743001669545508
727,727,No man I think I'll have a vodka.,0.6736769642439988
728,728,Yeah. Hey are you drinking whisky? You're too young to be drinking whisky.,0.6713726728509309
729,729,Well maybe we shouldn't go out to dinner. I don't want to ruin your willpower.,0.6703298920688644
730,730,...would you like a drink?,0.6679230298104324
731,731,No time for any of that crap any more lady... I'll rip your lungs out if you don't answer fast.,0.6661959347692277
732,732,You don't know what it's like. Herr Mozart frightens me. He drinks all day then takes all that medicine and it makes him worse.,0.6660959055831731
733,733,You sure? I can always get you a lime.,0.6659224337543294
734,734,I see. You want me to ask these people if they're burning candles to ward off monsters.,0.6657399245427208
735,735,Have you tried it with a little cinnamon?,0.6655945469715255
736,736,Well you're to take these after you've eaten. Now what kind of nurse would I be if I failed in so simple a task as giving out some pills?,0.665447139793098
737,737,Do you have any coke? Or Halcyon? I'd take a Halcyon.,0.6634490031936809
738,738,I'd like a little wine if you have it.,0.6632464385330566
739,739,Are you sure you won't change your mind about a drink?,0.6624158085988665
740,740,If the drug is here we must destroy it.,0.6615180152442296
741,741,This is absurd. I'm not hungry. I don't want any food.,0.6614151790680202
742,742,I'm afraid you have to eat something.,0.6612620026442722
743,743,We can take blood from anything  If it's comin' to us.,0.6601218010147919
744,744,You must be tired. It'll wake you up.,0.6581219126261403
745,745,Hot chocolate?,0.6577969593148132
746,746,Thanks for the coffee.,0.6577295811007161
747,747,Would you mind getting me a drink Cameron?,0.6569203707451
748,748,Bad dreams again? Do you want something to help you sleep?,0.6568254947640435
749,749,Don't I'll drink it.,0.6565724547669644
750,750,I don't know about you but I could use a drink... I'll buy you one. It'll be my good-bye present.,0.6564253074322917
751,751,I swear I'll shoot you in your sleep.,0.655607959198533
752,752,Oh I really don't have time for a drink. If it's all right I'll just sit for a minute and then I've got to be off.,0.6547893523748874
753,753,Then tell them I had a seizure.,0.6540677243725639
754,754,Captain the coffee machine is jammed and I don't like it.,0.6538833447781639
755,755,I don't want to drag you down with me.,0.6534233115390181
756,756,You know it's all here in my head. It's just ready to be set down. But when I'm dizzy like this my eyes won't focus. I can't write.,0.6530547536883003
757,757,I just need to lie down for awhile,0.6523023952585215
758,758,No thank you. I take it black. Like my men.,0.6522475667442814
759,759,Meet me onboard sweetheart. I have to pick up a few things at the drugstore.,0.6498259907734075
760,760,Excuse me are you alright? I noticed you talking to yourself. I'm a nurse. Can I be of some help?,0.6494057322733972
761,761,Do you have bad dreams too?,0.6490972705370437
762,762,I can't go back to sleep again.,0.6489437950258273
763,763,Now go back to sleep so you'll be fresh for Dr. Hirsch in the morning.,0.6486410554680163
764,764,Excuse me sir. Would you like some coffee before we serve dinner?,0.6486065725583038
765,765,Would you stay with me while I sleep a little?,0.6485431992619435
766,766,Forgive me. We all have patriotic feelings of some kind.,0.6481588707295008
767,767,When my name makes them cry in their sleep. When I've brought them to ashes.,0.6480404105096346
768,768,You -- covered in my vomit.,0.6480292559397897
769,769,She just came up for a drink. Just for a few minutes.,0.6458012909061589
770,770,I want to get high off this; Bateman not sprinkle it on my fucking All-Bran.,0.6451194400524373
771,771,I want you to meet some people.,0.6449287624064858
772,772,Coffee?,0.6440750432118417
773,773,Don't light that in here. I'm allergic.,0.643746069679776
774,774,I want to pick up my car.,0.6437159050297511
775,775,You know if you let me come over to your place once in a while you could put on a clean shirt in the morning.,0.6437052296803009
776,776,I want to be near you!,0.6433389848223654
777,777,Yes. My psychiatrist didn't insist that I stay on my medication.,0.6425304013288384
778,778,Let him get some sleep. He's going to need it.,0.6418239544649603
779,779,I don't understand the allure of dehydrated food. Is this something I should be hip to?,0.6416158756880185
780,780,Look at this. You have blood on your shirt. Whose is it?,0.6412747412965532
781,781,Can't you forget for just one night that you're completely wretched?,0.6402699529141983
782,782,If I go home I won't be able to fall asleep anyway.,0.6402698974774381
783,783,But there's no more drug.,0.6400536038337972
784,784,I told you I need to work in peace. Remember? I need to concentrate.,0.6397885379784046
785,785,Somebody's in a vengeful smiting mood today.,0.6395607227605313
786,786,Come on up for just a few minutes. We'll have just one drink then we'll go.,0.6395579413976917
787,787,I want to talk about the baby.,0.6393161653984296
788,788,It's okay. I want to talk to you.,0.6390551601877188
789,789,But I can heat some up for you if you'd like.,0.6390155783778683
790,790,May I offer you some tea Herr Mozart?,0.6387933319264562
791,791,That's what he did to me. He put cigarettes out on me.,0.638651242896915
792,792,Not unless I got real drunk and nobody told me about it later.,0.638614207291626
793,793,Don't be silly. Can I get you something?,0.6385828787873002
794,794,Cream cheese mixed with granulated sugar and suffused with rum. Crema al Mascarpone.,0.638290383299589
795,795,I know. It'd have to be a pretty big deal to get you to mainline tequila. You don't seem like the type.,0.6381307054658337
796,796,I'm on a diet. But thank you.,0.6377111859956185
797,797,Vodka tonic.,0.6373780795516295
798,798,Coffee's perked.,0.6373599818982999
799,799,Get some sleep.,0.6372832106740066
800,800,Be adventurous and proceed into the cockpit,1.0000000000000002
801,801,No I mean you can do it from the cockpit.,0.7600825067387073
802,802,Put your pilot on.,0.7367639108874676
803,803,Get ready. We shove off as soon as Griff reports all the crew aboard.,0.7132953465745495
804,804,No a bomb. Now as discreetly as possible I want you to move the passengers into the lounge.,0.71298598456131
805,805,Our only policy assumes the plane is on the ground. Our hands are completely tied while they're in the air.,0.7102353062479286
806,806,Just get in the car and keep your mouth shut.,0.7096698249480146
807,807,Let's see. Those are the flaps that's the thrust this must turn on the landing lights.,0.7090360319545984
808,808,Flying the plane.,0.7084005144793029
809,809,It's the little room at the front of the plane where the pilots sit. But that's not important right now. The first officer is ill and the Captain would like someone with flying experience to help him with the radio. Do you know anything about planes?,0.7013516585234608
810,810,Go and take rest at your seat,0.6991624643276776
811,811,Set down sixty meters this side of the telemetry mast. Immediate dust off on my 'clear' then stay on station.,0.6971425051256128
812,812,Air Force One this is AF-135-RA. We have been instructed to refuel your plane.,0.6961533295233089
813,813,Tell them the gear is down and we're ready to land.,0.6954604945769837
814,814,You are now eight miles from the airport. Turn right to a heading of zero eight niner throttle back slightly and begin to lose altitude to fifteen hundred feet.,0.6942851452212517
815,815,Well... the crew is confined to the ship when we land at Clavius. We have to stay inside for the time it take to refit - about twenty-four hours. And then we're going to back empty.,0.694102637812243
816,816,Excuse me sir. There's been a little problem in the cockpit and I was wondering...,0.6938208300107886
817,817,We can't jump from here or at this speed. But if we could get a message out - tell the refueling plane...,0.6924793770086834
818,818,You better check on it Mr. Dunn. I'll stay here and fly the ship.,0.6885893615375177
819,819,I'm an airline pilot. Ah Clarence according to my calculations with this tailwind we ought to be able to make up an additional fifteen minutes over the Rockies.,0.6882144401948107
820,820,Avionics compartment! It's the only place. You better get Zedeck down there fast Unless of course you'd rather be a martyr than a savior.,0.6876322791440342
821,821,We've got four hours before they make it into Turkienistan airspace.,0.6853550992067562
822,822,Can you fly this airplane and land it?,0.6845255811390665
823,823,Just stay on my wing sir. I'll take you all the way in.,0.6836060296311176
824,824,Two and three are heading toward the Boeing.,0.6804854508875898
825,825,With their underwater experience they'll be invaluable. Take sidearms and flare pistols --,0.6798128754070522
826,826,Help the deputy take power from the captain,0.6785714726636858
827,827,I heard you were working in the cargo docks.,0.6762938200908902
828,828,Watch your altitude Striker. It's too erratic. You can't come straight in. You've got enough fuel left for two hours flying. You've got to stay up there 'til we get a break in the weather.,0.6758457321737491
829,829,The Americans say they are escorting a damaged plane. Our pilots confirm they are surrounding a 747.,0.6757101717696115
830,830,Something about a plane with no pilot?,0.6748452822635905
831,831,DO you know how to get to the landing field from here?,0.6728756100167707
832,832,Forget it. The boys on the board want that shuttle to go on schedule.,0.6724645463392621
833,833,The inertial navigation system. Must have been knocked out in the crash.,0.6718170948380102
834,834,Go back and tell Dr. Neilsen. Have him report to the Skipper.,0.6703744593847194
835,835,Hal I'm in command of this ship. I order you to release the manual hibernation control.,0.6695356417160113
836,836,Clavius Control came on the air just long enough to transmit their refusal.,0.6689773961180071
837,837,Put the camera down Oleg.,0.6686976261350357
838,838,Watch the driver. I'm going for a better angle on the door.,0.66787096237549
839,839,It's possible I could adapt one of the torpedo guidance systems to the ICBM - so it would 'home' on the saucer when he rises from the Pole.,0.6674813310464796
840,840,We need the other drop-ship. The on one the Sulaco. We have to bring it down on remote somehow.,0.6660067607547492
841,841,Wear the belly before you go.,0.6634162301783245
842,842,I suppose you saw the work on our new section while you were docking.,0.6629291174917656
843,843,First squad up on line. Hicks get yours in a cordon. Watch the rear.,0.6625792841726857
844,844,Runway niner. It's the longest and directly into the wind.,0.6612417173213331
845,845,Elaine I haven't time to put this gently so I'll be very direct. Everyone of us on this plane is in a desperate situation. Mister Striker is the only hope we've got.,0.6607353055748137
846,846,I'm sure we can strike some sort of arrangement. Land the plane and we'll trade you hostages for fuel.,0.6604131811603079
847,847,You can do it from up here Captain.,0.6603171761670007
848,848,Get in the bathroom!,0.6602018267629891
849,849,I have to get in there. I have to stop this flight.,0.6594964208230238
850,850,Cooperation. If you try to escape you will be met with automatic gunfire and a barricade of your comrade's bodies will prevent you from exiting. Good day.,0.6593202258734011
851,851,The world would not look on us kindly if we shot down a civilian airliner.,0.6592158597483232
852,852,Air Force One please reduce speed to 250 knots.,0.6585987106195947
853,853,I think you ought to know what our chances are. The life of everyone on board depends on just one thing: finding someone back there who not only can fly this plane but who didn't have fish for dinner.,0.6579586829714041
854,854,You'd better tell the Captain. We've got to land as soon as we can. This woman has to be gotten to a hospital.,0.6576707474758959
855,855,We have matching luggage.,0.6575942628238067
856,856,You goin' to the escort service?,0.6572782452005405
857,857,Get back here both of you. Fall back to Operations.,0.6571980440665858
858,858,Okay. Also I want you to put our bases in Turkey on alert and have the Kitty Hawk prepare a retaliatory air strike.,0.6563490996236155
859,859,Mr. Striker the passengers are ready.,0.6562843248261889
860,860,They've got no chutes. They can't control the plane their engines are failing and they're losing fuel.,0.6555348496168831
861,861,My orders came through. My squadron ships out tomorrow. I'll be leading a very important mission.,0.655115736810724
862,862,All right he's on final now! Put out all runway lights except niner.,0.6550477801964236
863,863,No! If we land this plane anywhere else we will end up another Entebe. The Americans built a super plane that flies through mushroom cloud evades missiles and... refuels in mid-air. Call the White House.,0.6549551812502237
864,864,It's not my job to relax. I've put men facing out both ways down Main Street so nobody can ride in shooting. I've got a sharpshooter up on the water tower just in case.,0.6534832491581629
865,865,I wouldn't worry. So long as we have boats like the Tiger Shark - and people like you the Skipper Dave Kent Sir Ian and my father -,0.6532195377970654
866,866,You did pick a real strange time to go and be brave all on your own...,0.6528035890891059
867,867,Ted you're overworked. You've been flying yourself into the ground.,0.6528002227748005
868,868,Hal check all airlock doors secure.,0.6525550980606536
869,869,Then tell me there's a rescue operation underway.,0.6509823849379951
870,870,Excuse me Doc I've got a plane to land.,0.6507869913563296
871,871,Yes... Well I hope the crew got back safely.,0.6505079091874696
872,872,The next corner we can get a cab.,0.6504463863169998
873,873,I think I should have joined the Air Force!,0.6496784429871537
874,874,This is a remarkable aircraft.,0.6482673687819472
875,875,Go ahead shoot me. Then try driving to Brooklyn with my brains all over the windshield.,0.6477976454320639
